season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2019-20,Ezri Konsa Ngoyo,DEF,43,0,0,0,1,0,0,0,0,0,0.2,0,10.6,9,90,0,0,Aston Villa,West Ham,0,0,7,16:00,1.3043478260869565,5.333333333333333,3.6666666666666674,18.0,26.46666666666667,21.666666666666668,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Harvey Barnes,MID,58,0,0,0,1,0,0,0,0,0,0.0,17,3.2,3,17,0,0,Leicester,Man United,1,-1,7,16:00,0.676923076923077,0.3333333333333333,14.133333333333335,30.666666666666668,7.8,4.666666666666667,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Erik Pieters,DEF,43,1,1,0,2,0,0,0,0,0,30.9,2,32.4,23,90,1,0,Burnley,Brighton,1,-1,7,16:00,1.2658227848101264,3.3333333333333335,11.766666666666666,12.333333333333334,13.133333333333333,17.333333333333332,0.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Diego Rico,DEF,42,5,1,0,1,0,0,0,0,0,55.6,0,48.8,34,90,0,0,Bournemouth,Everton,0,1,7,16:00,0.75,0.3333333333333333,27.999999999999996,7.666666666666667,26.400000000000002,17.0,0.0,0.3333333333333333,1.6666666666666667,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Diogo Jota,FWD,60,-1,0,0,2,0,0,0,0,0,6.4,11,2.6,3,83,1,0,Wolves,Chelsea,0,-1,7,16:00,0.4625,1.3333333333333333,9.433333333333334,20.666666666666668,14.733333333333333,11.666666666666666,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Divock Origi,FWD,51,6,0,1,1,0,0,0,0,0,3.8,17,30.4,31,63,0,0,Liverpool,Newcastle,0,1,7,16:00,5.514705882352941,0.0,1.2,2.6666666666666665,0.7333333333333334,3.3333333333333335,0.0,0.0,0.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Djibril Sidibé,DEF,50,0,0,0,1,0,0,0,0,0,16.8,0,12.8,10,32,0,0,Everton,Bournemouth,1,-1,7,16:00,1.3333333333333333,1.6666666666666667,2.1333333333333333,3.3333333333333335,9.733333333333333,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Dominic Calvert-Lewin,FWD,61,0,0,0,1,0,0,0,0,0,0.6,4,1.0,2,20,0,0,Everton,Bournemouth,1,-1,7,16:00,1.3333333333333333,-0.3333333333333333,1.4333333333333336,26.0,2.733333333333333,0.0,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Dominic Solanke,FWD,51,4,0,1,1,0,0,0,0,0,0.8,29,35.4,29,63,0,0,Bournemouth,Everton,0,1,7,16:00,0.75,3.6666666666666665,11.299999999999999,40.0,25.13333333333333,20.0,0.6666666666666666,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Douglas Luiz Soares de Paulo,MID,43,0,0,0,1,0,0,0,0,0,10.9,0,7.8,11,90,0,0,Aston Villa,West Ham,0,0,7,16:00,1.3043478260869565,0.0,9.200000000000001,3.0,11.266666666666666,10.666666666666666,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
