season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2018-19,Dwight McNeil,MID,44,0,0,0,2,0,0,0,0,0,43.8,0,13.8,15,63,0,0,Burnley,Arsenal,1,-1,5,15:00,0.676923076923077,0.0,2.1666666666666665,0.6666666666666666,10.933333333333332,5.666666666666667,0.0,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Divock Origi,FWD,50,0,0,0,0,0,0,0,0,1,2.0,25,3.0,3,63,0,0,Liverpool,Wolves,1,1,5,15:00,8.461538461538462,1.3333333333333333,0.9,17.0,13.0,12.0,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Diogo Jota,MID,63,-1,0,0,2,0,0,0,0,0,22.4,36,7.2,-8,90,1,0,Wolves,Liverpool,0,-1,5,15:00,0.11818181818181818,5.333333333333333,10.933333333333332,48.666666666666664,34.46666666666667,19.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Declan Rice,DEF,44,0,0,0,1,0,0,0,0,0,1.9,0,12.2,13,78,0,0,West Ham,Watford,0,1,5,15:00,0.703125,0.6666666666666666,1.8666666666666665,5.333333333333333,10.0,18.666666666666668,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,David Silva,MID,85,7,2,0,1,0,0,0,0,0,45.7,20,40.6,33,77,0,0,Man City,Brighton,0,1,5,15:00,16.379310344827587,0.6666666666666666,26.133333333333336,25.666666666666668,12.733333333333334,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,David Luiz Moreira Marinho,DEF,58,4,0,0,0,0,0,0,0,1,0.8,0,15.0,27,90,0,0,Chelsea,Leicester,0,0,5,15:00,0.8275862068965517,4.0,10.200000000000001,20.666666666666668,28.2,23.0,0.3333333333333333,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,David de Gea,GK,57,-1,0,0,2,2,0,0,0,0,0.0,0,11.8,11,90,0,0,Man United,Cardiff,1,-1,5,15:00,8.59375,0.0,0.0,0.0,14.733333333333334,10.666666666666666,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Davide Zappacosta,DEF,50,4,0,0,0,0,0,0,0,1,13.9,8,13.6,26,90,0,0,Chelsea,Leicester,0,0,5,15:00,0.8275862068965517,0.0,0.26666666666666666,7.0,1.2666666666666666,1.3333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,David Junior Hoilett,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,1.2,1,10,0,0,Cardiff,Man United,0,1,5,15:00,0.11636363636363636,0.0,20.533333333333335,25.333333333333332,11.333333333333334,5.333333333333333,0.0,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Harvey Barnes,MID,55,0,0,0,0,0,0,0,0,0,12.7,2,3.2,4,6,0,0,Leicester,Chelsea,1,0,5,15:00,1.2083333333333333,2.0,9.133333333333333,20.333333333333332,17.266666666666666,10.333333333333334,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Henrikh Mkhitaryan,MID,66,0,0,0,1,0,0,0,0,0,31.0,74,21.4,19,90,0,0,Arsenal,Burnley,0,1,5,15:00,1.477272727272727,0.0,12.666666666666666,9.666666666666666,7.466666666666666,6.0,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Danny Ward,GK,43,0,0,0,0,0,0,0,0,0,2.6,0,6.0,2,16,0,0,Cardiff,Man United,0,1,5,15:00,0.11636363636363636,0.0,8.766666666666666,43.666666666666664,5.2,2.0,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Joe Bennett,DEF,44,4,0,0,0,0,0,0,0,1,0.6,0,14.4,23,90,0,0,Cardiff,Man United,0,1,5,15:00,0.11636363636363636,-0.6666666666666666,5.2,5.666666666666667,15.666666666666666,11.0,0.0,0.0,2.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jefferson Lerma,MID,45,7,0,1,5,0,0,0,0,0,13.9,9,50.0,36,90,0,0,Bournemouth,Crystal Palace,0,-1,5,15:00,0.5,0.0,12.6,0.6666666666666666,22.066666666666666,13.666666666666666,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jeff Hendrick,MID,52,0,0,0,2,0,0,0,0,0,11.4,6,6.4,9,81,0,0,Burnley,Arsenal,1,-1,5,15:00,0.676923076923077,1.6666666666666667,3.9333333333333336,5.333333333333333,15.533333333333331,9.333333333333334,0.3333333333333333,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jesse Lingard,MID,67,-1,0,0,2,0,0,0,0,0,28.5,15,12.0,7,90,1,0,Man United,Cardiff,1,-1,5,15:00,8.59375,0.0,8.9,12.666666666666666,6.733333333333333,7.666666666666667,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Joel Coleman,GK,40,0,0,0,1,2,0,0,0,0,0.0,0,14.8,13,90,0,0,Huddersfield,Southampton,0,0,5,15:00,0.16941176470588235,0.0,0.0,0.0,14.8,13.0,0.0,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Joel Matip,DEF,49,5,0,0,0,0,0,0,0,1,10.8,0,27.8,37,90,0,0,Liverpool,Wolves,1,1,5,15:00,8.461538461538462,2.6666666666666665,3.1,1.3333333333333333,22.400000000000002,24.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Joel Ward,DEF,43,-1,0,0,3,0,0,0,0,0,0.6,2,16.4,11,90,0,0,Crystal Palace,Bournemouth,1,1,5,15:00,2.0,0.6666666666666666,8.266666666666667,12.333333333333334,22.8,13.0,0.3333333333333333,0.0,2.3333333333333335,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Joe Bryan,DEF,48,-3,0,0,4,0,0,0,0,0,33.6,4,24.0,13,90,1,0,Fulham,Newcastle,1,-1,5,15:00,1.16,3.6666666666666665,12.300000000000002,17.333333333333332,15.066666666666668,19.666666666666668,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Hugo Lloris,GK,54,1,0,0,2,7,0,0,0,0,0.0,0,48.6,23,90,0,0,Tottenham,Everton,1,0,5,15:00,1.5909090909090908,2.3333333333333335,0.0,0.0,32.86666666666667,22.0,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Johann Berg Gudmundsson,MID,55,3,1,0,1,0,0,0,0,0,25.4,9,28.8,12,26,0,0,Burnley,Arsenal,1,-1,5,15:00,0.676923076923077,0.0,0.7999999999999999,2.3333333333333335,5.066666666666666,5.333333333333333,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jon Gorenc Stankovic,DEF,39,0,0,0,1,0,0,0,0,0,0.1,0,18.2,9,90,0,0,Huddersfield,Southampton,0,0,5,15:00,0.16941176470588235,-1.3333333333333333,0.7333333333333333,7.666666666666667,11.133333333333333,7.666666666666667,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jonathan Castro Otto,DEF,43,-1,0,0,2,0,0,0,0,0,2.6,18,6.2,12,83,0,0,Wolves,Liverpool,0,-1,5,15:00,0.11818181818181818,4.666666666666667,25.466666666666665,6.333333333333333,21.933333333333337,26.0,0.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jonathan Hogg,MID,44,-1,0,0,1,0,0,0,0,0,2.0,0,12.2,2,90,1,0,Huddersfield,Southampton,0,0,5,15:00,0.16941176470588235,-0.3333333333333333,2.3666666666666667,7.666666666666667,8.6,2.3333333333333335,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jonjo Shelvey,MID,53,8,0,1,0,0,0,0,0,1,21.5,19,49.6,34,90,0,0,Newcastle,Fulham,0,1,5,15:00,0.8620689655172414,0.3333333333333333,6.266666666666667,5.666666666666667,3.3333333333333326,6.333333333333333,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jonny Evans,DEF,48,6,0,0,0,0,0,0,0,1,0.4,2,19.0,31,90,0,0,Leicester,Chelsea,1,0,5,15:00,1.2083333333333333,1.0,3.766666666666666,7.666666666666667,26.133333333333336,19.333333333333332,0.0,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jan Bednarek,DEF,40,0,0,0,1,0,0,0,0,0,0.2,0,24.6,12,90,0,0,Southampton,Huddersfield,1,0,5,15:00,5.902777777777778,-1.0,7.866666666666667,8.0,20.6,15.333333333333334,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jamie Vardy,FWD,90,0,0,0,0,0,0,0,0,1,10.8,45,9.0,7,90,0,0,Leicester,Chelsea,1,0,5,15:00,1.2083333333333333,6.0,23.0,50.0,41.199999999999996,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,James Ward-Prowse,MID,51,0,0,0,1,0,0,0,0,0,5.0,17,10.6,12,90,0,0,Southampton,Huddersfield,1,0,5,15:00,5.902777777777778,2.3333333333333335,27.433333333333337,9.333333333333334,24.53333333333333,17.0,0.3333333333333333,0.0,2.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,James Tarkowski,DEF,47,-2,0,0,3,0,0,0,0,0,0.5,39,30.6,9,90,1,0,Burnley,Arsenal,1,-1,5,15:00,0.676923076923077,-1.0,3.733333333333333,1.3333333333333333,32.4,13.666666666666666,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,James Milner,MID,56,0,0,0,0,0,0,0,0,0,2.3,0,4.4,4,26,0,0,Liverpool,Wolves,1,1,5,15:00,8.461538461538462,1.0,2.8000000000000003,5.666666666666667,15.133333333333335,7.0,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,James McArthur,MID,49,-1,0,0,3,0,0,0,0,0,13.1,39,29.6,21,90,1,0,Crystal Palace,Bournemouth,1,1,5,15:00,2.0,3.6666666666666665,12.1,24.333333333333332,31.066666666666663,22.333333333333332,0.3333333333333333,0.3333333333333333,1.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,James Maddison,MID,66,1,0,0,0,0,0,0,0,1,26.3,12,5.6,8,83,0,0,Leicester,Chelsea,1,0,5,15:00,1.2083333333333333,1.3333333333333333,27.7,32.333333333333336,17.599999999999998,13.333333333333334,0.0,0.3333333333333333,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jamaal Lascelles,DEF,47,4,0,0,0,0,0,0,0,1,0.0,2,34.4,28,90,0,0,Newcastle,Fulham,0,1,5,15:00,0.8620689655172414,1.3333333333333333,0.13333333333333333,7.0,16.866666666666664,16.666666666666668,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jack Wilshere,MID,48,0,0,0,0,0,0,0,0,0,5.7,6,3.4,6,23,0,0,West Ham,Watford,0,1,5,15:00,0.703125,2.0,11.6,0.0,7.466666666666666,10.666666666666666,0.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jack Stephens,DEF,42,0,0,0,1,0,0,0,0,0,0.5,2,14.4,9,90,0,0,Southampton,Huddersfield,1,0,5,15:00,5.902777777777778,-0.6666666666666666,0.5333333333333333,0.0,17.666666666666668,12.333333333333334,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jack Simpson,DEF,39,-4,0,0,4,0,1,0,0,0,0.7,0,7.8,10,69,0,0,Bournemouth,Crystal Palace,0,-1,5,15:00,0.5,1.0,0.39999999999999997,7.0,19.400000000000002,15.666666666666666,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jack Cork,MID,46,-1,0,0,3,0,0,0,0,0,2.6,22,4.8,6,90,1,0,Burnley,Arsenal,1,-1,5,15:00,0.676923076923077,0.0,5.7,1.3333333333333333,12.200000000000001,11.333333333333334,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Issa Diop,DEF,42,0,0,0,1,0,0,0,0,0,0.2,17,35.4,14,90,0,0,West Ham,Watford,0,1,5,15:00,0.703125,3.6666666666666665,0.3666666666666667,2.3333333333333335,31.399999999999995,25.0,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Isaac Mbenza,MID,59,0,0,0,1,0,0,0,0,0,12.4,2,3.4,7,90,0,0,Huddersfield,Southampton,0,0,5,15:00,0.16941176470588235,1.6666666666666667,7.3,12.666666666666666,15.0,11.666666666666666,0.3333333333333333,0.0,2.6666666666666665,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Isaac Hayden,MID,43,1,0,0,0,0,0,0,0,1,10.7,0,6.6,10,68,0,0,Newcastle,Fulham,0,1,5,15:00,0.8620689655172414,1.3333333333333333,14.0,15.666666666666666,21.8,16.0,0.0,0.3333333333333333,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Ilkay Gündogan,MID,54,7,0,1,1,0,0,0,0,0,31.3,32,48.4,34,90,0,0,Man City,Brighton,0,1,5,15:00,16.379310344827587,1.6666666666666667,33.06666666666666,4.666666666666667,14.799999999999999,18.0,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Idrissa Gueye,MID,47,0,0,0,1,0,0,0,0,0,2.1,0,11.8,13,64,0,0,Everton,Tottenham,0,0,5,15:00,0.6285714285714287,1.6666666666666667,19.566666666666666,17.0,24.333333333333332,18.333333333333332,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Danny Ward,MID,43,0,0,0,0,0,0,0,0,0,2.6,0,6.0,2,16,0,0,Cardiff,Man United,0,1,5,15:00,0.11636363636363636,0.0,8.766666666666666,43.666666666666664,5.2,2.0,0.0,0.0,1.6666666666666667,Man United,0.11636363636363636,5.0,15:00,0.0,0.0,8.766666666666666,43.666666666666664,5.2,2.0,0.0,0.0,1.6666666666666667,38,2019-05-12,0.0
2018-19,Danny Simpson,DEF,42,0,0,0,0,0,0,0,0,0,0.7,0,1.2,3,14,0,0,Leicester,Chelsea,1,0,5,15:00,1.2083333333333333,1.0,3.9,0.6666666666666666,15.0,10.333333333333334,0.0,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Jordan Pickford,GK,49,-1,0,0,2,1,0,0,0,0,0.0,0,12.0,12,90,0,0,Everton,Tottenham,0,0,5,15:00,0.6285714285714287,4.0,0.0,0.0,7.8,21.333333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Anthony Knockaert,MID,52,0,0,0,4,0,0,0,0,0,27.4,2,8.8,14,90,0,0,Brighton,Man City,1,-1,5,15:00,0.061052631578947365,-1.0,8.4,9.666666666666666,5.666666666666667,2.0,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Andre Gray,FWD,59,0,0,0,2,0,0,0,0,0,0.5,22,0.4,2,31,0,0,Watford,West Ham,1,-1,5,15:00,1.4222222222222223,4.333333333333333,7.933333333333334,28.0,25.0,18.666666666666668,0.6666666666666666,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Andros Townsend,MID,56,5,0,1,3,0,0,0,0,0,24.0,37,44.2,26,90,0,0,Crystal Palace,Bournemouth,1,1,5,15:00,2.0,3.6666666666666665,19.999999999999996,17.0,28.200000000000003,19.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,André Filipe Tavares Gomes,MID,54,0,0,0,1,0,0,0,0,0,1.3,0,1.2,1,25,0,0,Everton,Tottenham,0,0,5,15:00,0.6285714285714287,0.3333333333333333,13.9,14.333333333333334,11.533333333333333,11.333333333333334,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,38,2019-05-12,
2018-19,André-Frank Zambo Anguissa,MID,44,0,0,0,4,0,0,0,0,0,7.0,35,18.4,14,90,0,0,Fulham,Newcastle,1,-1,5,15:00,1.16,0.6666666666666666,6.766666666666666,9.666666666666666,20.599999999999998,12.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Angel Gomes,MID,50,0,0,0,0,0,0,0,0,0,2.0,1,0.0,1,16,0,0,Man United,Cardiff,1,-1,5,15:00,8.59375,0.0,0.3,17.0,5.2,3.0,0.0,0.0,1.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Angus Gunn,GK,43,0,0,0,1,2,0,0,0,0,0.0,0,6.4,8,90,0,0,Southampton,Huddersfield,1,0,5,15:00,5.902777777777778,-0.3333333333333333,0.0,0.0,15.4,12.0,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Anthony Martial,MID,72,0,0,0,1,0,0,0,0,0,27.8,39,11.2,7,45,0,0,Man United,Cardiff,1,-1,5,15:00,8.59375,1.0,5.566666666666666,11.0,3.4666666666666663,8.0,0.0,0.3333333333333333,1.6666666666666667,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Aymeric Laporte,DEF,63,6,0,1,1,0,0,0,0,0,14.9,33,52.6,30,90,0,0,Man City,Brighton,0,1,5,15:00,16.379310344827587,8.0,12.899999999999999,5.666666666666667,28.46666666666667,34.0,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Antonio Valencia,DEF,64,0,0,0,0,0,0,0,0,0,12.1,3,1.6,2,16,0,0,Man United,Cardiff,1,-1,5,15:00,8.59375,1.0,5.566666666666667,0.0,8.2,16.333333333333332,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Aron Gunnarsson,MID,44,0,0,0,0,0,0,0,0,0,0.2,0,1.6,3,57,0,0,Cardiff,Man United,0,1,5,15:00,0.11636363636363636,-0.3333333333333333,4.633333333333334,1.3333333333333333,9.0,8.0,0.0,0.0,2.0,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Arthur Masuaku,MID,42,0,0,0,1,0,0,0,0,0,3.8,2,16.4,19,90,0,0,West Ham,Watford,0,1,5,15:00,0.703125,1.6666666666666667,23.866666666666664,3.6666666666666665,22.333333333333332,17.666666666666668,0.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,38,2019-05-12,
2018-19,Ashley Darel Jazz Richards,DEF,39,0,0,0,0,0,0,0,0,0,0.1,0,2.6,4,32,0,0,Cardiff,Man United,0,1,5,15:00,0.11636363636363636,-0.6666666666666666,0.5,0.0,4.066666666666666,3.6666666666666665,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,38,2019-05-12,
