season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2020-21,Pascal Struijk,DEF,39,4,0,0,0,0,0,0,0,1,0.3,48.0,11.4,17,90,0,0,Leeds,Crystal Palace,1,1,2,21:00,2.3333333333333335,-0.3333333333333333,0.4666666666666666,5.666666666666667,23.666666666666668,16.333333333333332,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Patrick Bamford,FWD,67,4,0,1,0,0,0,0,0,1,2.0,63.0,39.4,27,90,0,0,Leeds,Crystal Palace,1,1,2,21:00,2.3333333333333335,5.333333333333333,22.966666666666665,35.333333333333336,32.06666666666667,25.0,0.3333333333333333,1.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Mateusz Klich,MID,53,1,0,0,0,0,0,0,0,1,30.8,0.0,13.4,14,90,0,0,Leeds,Crystal Palace,1,1,2,21:00,2.3333333333333335,0.0,6.566666666666666,12.0,5.133333333333334,4.666666666666667,0.0,0.0,1.0,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Jack Harrison,MID,54,7,0,1,0,0,0,0,0,1,13.5,25.0,38.2,32,90,0,0,Leeds,Crystal Palace,1,1,2,21:00,2.3333333333333335,3.6666666666666665,10.0,25.333333333333332,31.933333333333334,17.333333333333332,0.6666666666666666,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Kalvin Phillips,MID,49,1,0,0,0,0,0,0,0,1,43.1,0.0,19.2,19,87,0,0,Leeds,Crystal Palace,1,1,2,21:00,2.3333333333333335,0.0,24.833333333333332,0.0,11.533333333333333,12.666666666666666,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Christian Benteke,FWD,55,0,0,0,0,0,0,0,0,0,0.4,17.0,5.4,3,14,0,0,Crystal Palace,Leeds,0,-1,2,21:00,0.42857142857142855,1.0,11.100000000000001,19.666666666666668,8.666666666666666,7.0,0.0,0.3333333333333333,1.0,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Gary Cahill,DEF,45,-2,0,0,2,0,0,0,0,0,0.4,4.0,18.2,4,90,1,0,Crystal Palace,Leeds,0,-1,2,21:00,0.42857142857142855,1.0,0.46666666666666673,7.666666666666667,28.333333333333332,15.333333333333334,0.3333333333333333,0.0,2.6666666666666665,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Jairo Riedewald,MID,44,0,0,0,2,0,0,0,0,0,14.8,2.0,10.2,9,90,0,0,Crystal Palace,Leeds,0,-1,2,21:00,0.42857142857142855,2.6666666666666665,5.533333333333334,3.0,17.466666666666665,15.0,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,23,2021-02-08,
2020-21,Jean-Philippe Mateta,FWD,60,0,0,0,2,0,0,0,0,0,11.9,0.0,9.2,8,64,0,0,Crystal Palace,Leeds,0,-1,2,21:00,0.42857142857142855,0.0,11.9,0.0,9.2,8.0,0.0,0.0,2.0,,,,,,,,,,,,,,23,2021-02-08,
2020-21,John Lundstram,MID,49,0,0,0,2,0,0,0,0,0,4.7,1.0,7.8,10,90,0,0,Sheffield United,Chelsea,1,-1,2,20:15,0.20714285714285713,1.3333333333333333,17.466666666666665,8.0,17.8,17.333333333333332,0.0,0.3333333333333333,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Lucas Rodrigues Moura da Silva,MID,66,4,1,0,0,0,0,0,0,1,23.9,6.0,20.8,18,90,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,0.0,2.3666666666666667,7.666666666666667,2.466666666666667,2.6666666666666665,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Erik Lamela,MID,57,0,0,0,0,0,0,0,0,1,18.8,7.0,4.4,5,73,1,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,0.0,1.5666666666666667,9.333333333333334,3.533333333333333,2.0,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Serge Aurier,DEF,52,4,0,0,0,0,0,0,0,1,22.5,40.0,8.6,22,67,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,2.0,7.366666666666667,13.666666666666666,18.066666666666666,11.0,0.3333333333333333,0.0,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,John Fleck,MID,56,0,0,0,2,0,0,0,0,0,3.0,13.0,13.4,11,90,0,0,Sheffield United,Chelsea,1,-1,2,20:15,0.20714285714285713,0.6666666666666666,24.5,10.0,20.266666666666666,9.333333333333334,0.0,0.3333333333333333,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Heung-Min Son,MID,97,8,0,1,0,0,0,0,0,1,15.1,45.0,44.0,28,90,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,0.0,19.866666666666664,18.333333333333332,8.933333333333332,9.666666666666666,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Oleksandr Zinchenko,DEF,55,0,0,0,1,0,0,0,0,0,2.4,1.0,16.0,15,90,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,2.6666666666666665,14.1,5.0,10.6,18.333333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Rúben Diogo da Silva Neves,MID,51,0,0,0,0,0,0,0,0,1,16.3,21.0,16.8,16,90,1,0,Wolves,Leicester,1,0,2,15:00,0.6,2.0,1.3333333333333333,11.333333333333334,18.8,16.666666666666668,0.3333333333333333,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Nélson Cabral Semedo,DEF,53,5,0,0,0,0,0,0,0,1,3.3,10.0,12.0,25,90,0,0,Wolves,Leicester,1,0,2,15:00,0.6,1.3333333333333333,7.4333333333333345,6.0,14.266666666666666,15.0,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Jorge Luiz Frello Filho,MID,47,8,0,1,1,0,0,0,0,0,14.7,17.0,50.0,35,90,0,0,Chelsea,Sheffield United,0,1,2,20:15,4.827586206896552,3.6666666666666665,32.4,7.0,28.46666666666667,25.0,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
